date,t_min,t_max,t_mean,d_mean,rh_min,rh_max,rh_mean,wind_mean,solar_radiation_MJ,precipitation_mm,wind_2m,et0_mm,water_balance_mm,water_balance_cumsum_mm
2026-01-29,-1.8729599999999775,5.261250000000018,1.511475833333359,0.293971250000015,80.57951215260903,95.91591596743903,91.74713996135414,1.1286960460450486,6.883008,1.466080542733,0.8442094211772014,0.3729931223436899,1.09308742038931,-122.07392709661255
2026-01-30,0.1656000000000403,3.65527000000003,2.081125833333357,1.110054583333356,89.11436889964786,96.30624349881148,93.30543143983004,1.2416880556828016,1.603956,2.200919447,0.9287219162711455,0.4001460828035253,1.8007733641964747,-120.27315373241608
2026-01-31,0.6654300000000148,3.56606000000005,2.0714845833333517,0.4859291666666886,82.92424252399869,94.14566006498522,89.25011903428582,1.4267797546183127,2.18524,2.242986601,1.0671614514946224,0.4537638175368409,1.7892227834631593,-118.48393094895292
2026-02-01,-0.8402499999999691,5.853420000000028,2.008346666666692,-3.147892499999972,54.3607168654032,89.5993239438098,69.8814824346261,2.2247310838989978,6.932508,0.452625740289,1.6639900061618011,0.7774791843930215,-0.32485344410402156,-118.80878439305694
2026-02-02,-1.7697799999999688,2.310820000000035,-0.1053170833333112,-6.038835833333306,48.77546099263674,85.19689294735913,65.14111426687201,1.2830961121710387,4.684868,0.6359517562,0.9596931166421374,0.6193676441950592,0.01658411200494081,-118.792200281052
2026-02-03,-2.9336999999999875,5.7114500000000135,1.139112500000022,-4.4237249999999735,48.67857870931483,85.65814343997845,67.80703149924238,1.4834598355755544,7.946356,0.0615625731289999,1.1095553789871975,0.6973196150328176,-0.6357570419038177,-119.42795732295582
2026-02-04,0.7012600000000475,8.592550000000017,3.391978750000021,-1.1570608333333088,59.595407549970666,89.71583887228375,72.80194139636221,1.711652797245453,4.857012,0.11707755449506,1.2802325500139558,0.7819490442306648,-0.6648714897356048,-120.09282881269142
2026-02-05,0.4963600000000383,11.574900000000014,5.410931666666684,2.633790000000021,61.61008378107349,93.73907475688196,83.21771319127244,2.0102895452572014,7.775136,0.8656323189,1.5035982267740011,0.8705182200606896,-0.004885901160689543,-120.09771471385211
2026-02-06,-0.1383999999999901,11.448500000000024,4.97961416666669,2.613575416666692,60.13422151589898,97.68788347984014,85.82944658082955,1.2197692543866965,9.286448,0.0081490124765,0.912327725275331,0.715118042820958,-0.706969030344458,-120.80468374419657
2026-02-07,0.7699800000000323,9.899620000000027,5.099449166666692,3.047399583333359,66.54595419071319,98.2349234268552,87.3214723814195,1.283504772797572,7.02542,1.48116051857,0.9599987747971317,0.6693346822338656,0.8118258363361345,-119.99285790786043
2026-02-08,3.467830000000049,6.877530000000036,5.1192812500000215,3.836122500000023,80.75802606631986,98.0409883760962,91.55524968216989,1.290195008849592,2.800152,3.860720905,0.9650027440453675,0.5333474873020853,3.3273734176979146,-116.66548449016251
