date,t_min,t_max,t_mean,d_mean,rh_min,rh_max,rh_mean,wind_mean,solar_radiation_MJ,precipitation_mm
2025-07-28,18.255300000000034,25.505330000000015,21.398653750000022,15.892163750000025,48.56117079448122,96.66259325981436,72.74949624963115,1.6509377642289769,12.077626,1.15990639696
2025-07-29,17.237570000000005,22.621880000000033,19.354204166666687,16.664419583333355,67.74973900533917,96.07586135061621,84.9474552128547,1.3118872815048108,9.885382,20.3988849875
2025-07-30,16.823200000000043,22.204859999999996,19.035964166666684,16.216923333333355,70.18897390052481,94.315340591143,84.17551240737804,1.4738214329318426,15.110776,22.97227068837
2025-07-31,15.347830000000044,22.81967000000003,19.013900833333363,14.062989583333353,52.659393218139236,95.34549543791337,74.43222993533475,1.074547513253498,14.996256,0.2147078495982
2025-08-01,13.987850000000037,25.791770000000042,20.254373750000024,11.822297083333352,37.34092540188716,85.6932223376868,60.954010984352244,1.1937357401299546,25.728046,0.03019273202
2025-08-02,15.322170000000028,27.16506000000004,21.78198791666669,13.10233541666669,36.58812177031557,81.67938901749102,60.5175882503328,1.207762028966372,22.638668,0.007700920010000001
2025-08-03,15.83474000000001,28.696439999999996,22.81784083333336,14.00868333333335,34.527936122697064,87.10278883456728,60.5957038318133,1.2623080718826765,22.231998,0.229781869815
2025-08-04,18.34298000000001,27.548850000000016,22.270640000000018,15.70655625000002,44.76449046360609,87.16109845803697,67.93037336612527,0.9919610564076361,19.548048,0.8600592606248
2025-08-05,17.9289,28.095970000000023,22.34744416666669,16.24104875000003,43.82442600278745,88.14733353644897,70.41987129614708,0.9915479375840532,19.733662,0.36444472450300003
2025-08-06,18.271540000000016,26.184380000000033,21.632871250000022,17.627232500000023,60.40321192932591,93.00732266686751,78.88885477198916,1.0821865253926881,18.562928,8.404163881594
2025-08-07,17.54128000000003,25.1644,21.279930833333353,15.410622916666695,53.932784441103294,84.09795767971988,70.03465406971598,1.1236308213070862,17.70765,0.466005874484
2025-08-08,17.17312000000004,28.545620000000042,22.719669166666687,14.847255416666686,38.698041549833775,87.40919497969708,63.54900322796329,1.1882996528792062,24.26299,0.02732872985
2025-08-09,17.374400000000037,29.90963000000005,24.06436750000002,14.754978333333357,36.008329685024265,81.54584829532598,58.19436143825487,0.6561862806274309,24.92802,0.0012874602895
2025-08-10,18.569180000000017,31.884029999999996,26.171404583333352,15.00720666666669,32.25054496806302,82.34597461662,52.586060216980776,0.6829247852325473,24.329726,0.00085830686
2025-08-11,19.09924000000001,28.4443,24.13269541666669,14.636385833333359,42.93954981945863,79.22092913356387,56.48923130140758,2.4195272412934563,22.73251,0.01843273634
2025-08-12,18.39697000000001,28.846460000000036,23.45016958333336,12.783260416666685,33.03834007029603,74.28473217868786,52.899931171347724,1.4630455220570449,21.840636,0.001284636285
2025-08-13,17.76583000000005,30.489220000000046,24.330090000000023,14.075235416666693,33.60309975214903,77.65460266553028,55.2177982990458,1.1192870403980664,24.092898,-7.456947e-06
